WEEKLY MATERIAL INVENTORY,,,,,,,,,,,,,,,,,,,,,,,
F-IVM-008 || Rev.1 || 10/05/2021,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,Project:,ALTAIRE,,,,,,,,,,,,,,,,,,,,,
,Subject:,Monthly Inventory Monitoring November 2024,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,, FINAL ,,,,,,,,,,,,,,,,,
#,NewCoDe,Item Description,UOM, Trade ,Beginning Balance as of 11/3/24, STOCK ON HAND ,,,,,,,,,,,,,,,,,
,,,,,,11/4/24 - 11/9/24,,,11/11/24 - 11/16/24,,,11/18/24 - 11/23/24,,,11/25/24 - 11/30/24,,,10/28/24 - 11/2/24,,,,,
,,,,,,10-Nov-24,,,17-Nov-24,,,24-Nov-24,,,01-Dec-24,,,08-Dec-24,,,,,
,,,,,,IN, OUT , SOH , IN , OUT , SOH , IN , OUT , SOH , IN , OUT , SOH , IN , OUT , SOH , TOTAL RECEIVE , TOTAL ISSUED , STOCK ON HAND 
,,,,,,TOTAL RECEIVED, TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,,,,
95,0G-19-1001," Architectural, Consumables - Cutting Disc - Diamond Cutting Disc, 4"" ", Piece , 0-Architectural ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
96,0G-19-2001," Architectural, Consumables - Cutting Disc - Stainless Cutting Disc, 4"" ", Piece , 0-Architectural ,9,50.00,,59.0,,,59.0,,,59.0,,,59.0,,,59.0,50.0,0.0, 59.0 
97,0G-20-0001," Architectural, Consumables - Metal Drill Bit - 1/2"" ", Piece , 0-Architectural ,8,,,8.0,,,8.0,,,8.0,,,8.0,,,8.0,0.0,0.0, 8.0 
98,0G-20-0002," Drill Bit - Metal Drill Bit - 1/4"" ( TWIST DRILL BIT 12.0X51mm ""MP5, 1/4"") ", Piece , 0-Architectural ,33,30.00,,63.0,,,63.0,,,63.0,,,63.0,,,63.0,30.0,0.0, 63.0 
99,0G-20-0003," Architectural, Consumables - Metal Drill Bit - 1/8"" ", Piece , 0-Architectural ,0,50.00,,50.0,,,50.0,,,50.0,,,50.0,,,50.0,50.0,0.0, 50.0 
100, 0G-20-0004 ," Architectural, Consumables - Metal Drill Bit - 3/8"" ", Piece , 0-Architectural ,393,,,393.0,,,393.0,,,393.0,,,393.0,,,393.0,0.0,0.0, 393.0 
101,0G-20-0006," Architectural, Consumables - Metal Drill Bit - 3/4""Ø ", Piece , 0-Architectural ,35,,,35.0,,,35.0,,,35.0,,,35.0,,,35.0,0.0,0.0, 35.0 
102,0G-20-0012, Drill Bit - Metal Drill Bit - 16mm , Piece , 0-Architectural ,26,,,26.0,,,26.0,,,26.0,,,26.0,,,26.0,0.0,0.0, 26.0 
103,0G-25-0000," Architectural, Consumables - Steel Brush - ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
104,0G-25-0101," Architectural, Consumables - Steel Brush - Cap Brush, 4"" ", Piece , 0-Architectural ,92,,,92.0,,,92.0,,,92.0,,,92.0,,,92.0,0.0,0.0, 92.0 
105,0G-26-2001," Architectural, Consumables - Wood Drill Bit - Auger Bit, 3/4"" x 8"" ", Piece , 0-Architectural ,4,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0,0.0,0.0, 4.0 
106, 0G-27-0001 ," Architectural, Consumables - Hammer Drill Bit - TE-CX - (16mm) 16/17 ", Piece , 0-Architectural ,4,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0,0.0,0.0, 4.0 
107,0G-27-0002," Architectural, Consumables - Hammer Drill Bit - TE-C 1/2"" x 6"" ", Piece , 0-Architectural ,17,,,17.0,,,17.0,,,17.0,,,17.0,,,17.0,0.0,0.0, 17.0 
108,0G-27-0003," Architectural, Consumables - Hammer Drill Bit - TE-C 3/8"" x 6"" ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
109,0G-28-0004, Drill Bit - Chipping Gun Bit - (280mmx17mm) , Piece , 0-Architectural ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
110, 0G-29-0013 ," Architectural, Consumables - Circular Saw Blade - 185mm x 1.6mm x 20mm ", Piece , 0-Architectural ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
111, 0G-30-0001 ," Architectural, Consumables - Metal Cut-off Wheel - 14"" ", Piece , 0-Architectural ,307,,,307.0,,,307.0,,,307.0,,,307.0,,,307.0,0.0,0.0, 307.0 
112,0G-31-0001," Architectural, Consumables - Cup Wheel - 4"" Bosun (F1W, F2W, F3W) ", Piece , 0-Architectural ,86,,,86.0,,,86.0,,,86.0,,,86.0,,,86.0,0.0,0.0, 86.0 
113,0G-31-0012," Cutting Disc - Cup Wheel - Diamond, 4"" ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
114,0G-33-1001," Architectural, Consumables - Ceramic Cutting Disc - Diamond Wheel, 4"" ", Piece , 0-Architectural ,47,,,47.0,,,47.0,,,47.0,,,47.0,,,47.0,0.0,0.0, 47.0 
115,0G-36-0004," Architectural, Consumables - Metal Hole Saw - 54mm ", Piece , 0-Architectural ,12,,,12.0,,,12.0,,,12.0,,,12.0,,,12.0,0.0,0.0, 12.0 
116,0G-36-0005," Architectural, Consumables - Metal Hole Saw - 64mm ", Piece , 0-Architectural ,19,,,19.0,,,19.0,,,19.0,,,19.0,,,19.0,0.0,0.0, 19.0 
117, 0G-36-0006 ," Architectural, Consumables - Metal Hole Saw - 70mm ", Piece , 0-Architectural ,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
118,0G-36-0010," Architectural, Consumables - Rubbing Bricks 2""x8"" ", Piece , 0-Architectural ,15,,,15.0,,,15.0,,,15.0,,,15.0,,,15.0,0.0,0.0, 15.0 
119,0J-10-2001," Architectural, Hardware and Accessories - Corner Bead - Aluminum, 25mm x 25mm x 2.4m ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
120,0J-12-11102," Architectural, Hardware and Accessories - Toilet Partition - ALUM U Profile, STP-P33, Silver, 1.85 ", Piece , 0-Architectural ,5,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,0.0,0.0, 5.0 
121,0J-12-1333," Architectural, Hardware and Accessories - Toilet Partition - Adjustable Foot - SUS 304, STP.A10, 100mm ", Piece , 0-Architectural ,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
122,0J-12-144," Architectural, Hardware and Accessories - Toilet Partition - Right Rising Hinge - SUS 304, STP.A330 ", Piece , 0-Architectural ,11,,,11.0,,,11.0,,,11.0,,,11.0,,,11.0,0.0,0.0, 11.0 
123,0J-12-155," Architectural, Hardware and Accessories - Toilet Partition - Door Stopper w/ hook - SUS 304, STP.K41 ", Piece , 0-Architectural ,7,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,0.0,0.0, 7.0 
124,0J-12-166," Architectural, Hardware and Accessories - Toilet Partition - Indicator -SUS 304, STP.A25 ", Piece , 0-Architectural ,5,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,0.0,0.0, 5.0 
125,0J-12-188," Architectural, Hardware and Accessories - Toilet Partition - Door Handle -SUS 304, STP.A35 ", Piece , 0-Architectural ,21,,,21.0,,,21.0,,,21.0,,,21.0,,,21.0,0.0,0.0, 21.0 
126,0J-12-1995," Architectural, Hardware and Accessories - Toilet Partition - Stainless Steel - Bracket, STP.A330, 3mm ", Piece , 0-Architectural ,13,,,13.0,,,13.0,,,13.0,,,13.0,,,13.0,0.0,0.0, 13.0 
127,0J-12-2001," Architectural, Hardware and Accessories - Toilet Partition - H-Profile, 13mm, STP-P21H, 1.85m, Silver ", Meter , 0-Architectural ,200,,,200.0,,,200.0,,,200.0,,,200.0,,,200.0,0.0,0.0, 200.0 
128,0L-03-0001," Architectural, Carpet - Entrance Mat , 6.4m L x 3.18m W x 19mm T ", m3 , 0-Architectural ,20,,,20.4,,,20.4,,,20.4,,,20.4,,,20.4,0.0,0.0, 20.4 
129,0M-03-10011," Architectural, Furniture and Fixtures - Mirror - Silver Glass Etched Mirror, Finish Smooth Texture, W: 0.19m, H: 3.2m, 6mmTHK ", Piece , 0-Architectural ,16,,,16.0,,,16.0,,,16.0,,,16.0,,,16.0,0.0,0.0, 16.0 
130,0N-02-0010," Architectural, Aluminum & Glass Works - Back Painted Glass - Ultra Clear White ", sqm , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, 0.0 
131,0N-02-0111," Architectural, Aluminum & Glass Works - Back Painted Glass - Silver Glass, Mirror finish, Smooth Texture SILVER ACID ETCHED, 1100mW x 2950mmH x 6mmTHK ", Piece , 0-Architectural ,4,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0,0.0,0.0, 4.0 
132,0N-04-1100," Architectural, Aluminum & Glass Works - Glass Wall- U Profiled Glass, K25/60/7 Low Iron 504 Tempered Opal Heat Soaked ", m2 , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
133,0N-07-1101," Architectural, Aluminum & Glass Works - Accent Wall - Silver Glass Etched, Mirror Finish Smooth Texture, W0.19m x H3.20m x 6mm thk. ", sqm , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
134,0N-07-1102," Architectural, Aluminum & Glass Works - Accent Wall - Silver Glass Etched, Mirror Finish Smooth Texture, W0.19m x H0.96m x 6mm thk. ", sqm , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
135,0N-07-1103," Architectural, Aluminum & Glass Works - Accent Wall - Silver Glass Etched, Mirror Finish Smooth Texture, W0.19m x H0.424m x 6mm thk. ", sqm , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, 0.0 
136,0N-08-10111," Architectural, Aluminum & Glass Works -Glass Cladding - Acid Etched, Silver, 0.6m x 1.3m x 6mm thk. ", sqm , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, 0.0 
137,0O-01-0021," Architectural, Plumbing Fixtures & Accessories - Faucet - Extension Connector, 1/2"" ", Piece , 0-Architectural ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
138, 0O-01-11100 ," Architectural, Plumbing Fixtures & Accessories - Faucet - Lavatory , Sensor ", Piece , 0-Architectural ,70,,,70.0,,,70.0,,,70.0,,,70.0,,,70.0,0.0,0.0, 70.0 
139,0O-01-1912," Architectural, Plumbing Fixtures & Accessories - Faucet - Lavatory , Sensor, 98454T-B-CP Looure ", Set , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
140,0O-01-4101," Architectural, Plumbing Fixtures & Accessories - Faucet - Ball Valve , Single Handle Type1/2"" ", Piece , 0-Architectural ,3,,,3.0,,,3.0,,,3.0,,,3.0,,,3.0,0.0,0.0, 3.0 
141, 0O-01-8124 ," Architectural, Plumbing Fixtures & Accessories - Sink - Angle Valve, 1/2"" x 1/2"" ", Pack , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
142,0O-02-0101," Valve - Water Closet - Angle Valve 1/2"" x 1/2"" ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
143, 0O-02-1900 ," Architectural, Plumbing Fixtures & Accessories - Water Closet - Tank Fittings with Push Button (American Standard Brand) ", Set , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
144,0O-02-1920," Architectural, Plumbing Fixtures & Accessories - Water Closet - White, 21297K-SL-0 Veil FS Toilet w/ Slim Seat Sensor Type ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
145,0O-02-1931," ""Architectural, Plumbing Fixtures & Accessories - Water Closet - White,  Acacia Supasleek BTW Toilet (Wall Discharge/P-Trap) CL32297-6DAPHCBB Acacia SupaSleek BTW 3/4.5 PH W/SC WT - Cat. Code:CL3229 Acacia  ", Set , 0-Architectural ,60,,,60.0,,,60.0,,,60.0,,,60.0,,,60.0,0.0,0.0, 60.0 
146, 0O-02-1932 ," ""Architectural, Plumbing Fixtures & Accessories - Water Closet - White, Acacia Supasleek BTW Toilet - Floor Discharge CL32297-6DAPHCBB Acacia SupaSleek BTW 3/4.5 PH W/SC WT - Cat. Code:CL3229 Acacia E Vortex BTW 3/4.5L CBR PHL WT 402 PC CrystalSlee ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
147,0O-03-0004," Architectural, Plumbing Fixtures & Accessories - Floor Drain - 2"" (50mm); 4x4"" (100x100mm) ", Piece , 0-Architectural ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
148,0O-03-0701," Architectural, Plumbing Fixtures & Accessories - Floor Drain - JFD 101, 6"" x 6"" ", Piece , 0-Architectural ,98,,,98.0,,,98.0,,,98.0,,,98.0,,,98.0,0.0,0.0, 98.0 
149,0O-03-1001," Architectural, Plumbing Fixtures & Accessories - Floor Drain - Brass2"" ", Piece , 0-Architectural ,39,,,39.0,,,39.0,,,39.0,,,39.0,,,39.0,0.0,0.0, 39.0 
150,0O-03-4100," Architectural, Plumbing Fixtures & Accessories - Floor Drain - Stainless Steel, Concealed Type ", Piece , 0-Architectural ,19,,,19.0,,,19.0,,,19.0,,,19.0,,,19.0,0.0,0.0, 19.0 
151,0O-06-01200," Architectural, Plumbing Fixtures & Accessories - Urinal  - Patio Touchless Water Saving Urinal, 16321T-MC05-0 ", Set , 0-Architectural ,4,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0,0.0,0.0, 4.0 
152, 0O-06-0600 ," Architectural, Plumbing Fixtures & Accessories - Urinal - Flush Valve Lever Type ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
153, 0O-06-1100 ," Architectural, Plumbing Fixtures & Accessories - Urinal - Stainless, Pushbutton Flush Valve ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
154,0O-09-0020," Architectural, Plumbing Fixtures & Accessories - Toilet Bidet Spray - Chrome Finish ", Piece , 0-Architectural ,422,,,422.0,,,422.0,,,422.0,,,422.0,,,422.0,0.0,0.0, 422.0 
155,0O-10-13121," Architectural, Plumbing Fixtures & Accessories - Lavatory - Undercounter, K-2215X-0 Ladena 21"", L 524mm x W 347mm ", Piece , 0-Architectural ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
156,0O-10-3101," Architectural, Plumbing Fixtures & Accessories - Lavatory - P-Trap, U-Type, 1 1/4"" ", Piece , 0-Architectural ,13,,,13.0,,,13.0,,,13.0,,,13.0,,,13.0,0.0,0.0, 13.0 
157,0O-16-1200," Architectural, Plumbing Fixtures & Accessories - Flush Valve - Water Closet ", Piece , 0-Architectural ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
158,0O-20-1011," Architectural, Plumbing Fixtures & Accessories - Parking Drain - Cast Iron, 4"" Drain, 6"" x 6"" Cover ", Piece , 0-Architectural ,48,,,48.0,,,48.0,,,48.0,,,48.0,,,48.0,0.0,0.0, 48.0 
159,0O-21-3101," Hot Dip, Galvanized Steel, Concealed Trench Drain, 600mmL X 300mmW X 25mmH X 3mmTHK. ", Piece , 0-Architectural ,54,65.00,,119.0,,,119.0,,,119.0,,,119.0,,,119.0,65.0,0.0, 119.0 
160,0O-22-2101," Architectural, Plumbing Fixtures & Accessories - Dispenser - Soap Dispenser, Automatic Sensor, 1000mL ", Meter , 0-Architectural ,20,,,20.0,,,20.0,,,20.0,,,20.0,,,20.0,0.0,0.0, 20.0 
161, 0O-23-0000 ," Architectural, Plumbing Fixtures & Accessories - Soap Pump ", Piece , 5-Piping ,280,,,280.0,,,280.0,,,280.0,,,280.0,,,280.0,0.0,0.0, 280.0 
162,0P-01-00172," CHB - Concrete Hallow Block - Non-Load Bearing, 650 psi, 6"" ", Piece , 0-Architectural ,800,,,800.0,,,800.0,,,800.0,,,800.0,,,800.0,0.0,0.0, 800.0 
163,0P-03-0001," Architectural, Masonry - Backer Rod - 12mm x 3.5m ", length_3.5 , 0-Architectural ,850,,,850.0,,,850.0,,,850.0,,,850.0,,,850.0,0.0,0.0, 850.0 
164, 0P-05-1000 ," Architectural, Masonry - Sand - Vibro ", cm3 , 0-Architectural ,64,,,64.2,,,64.2,,,64.2,,,64.2,,,64.2,0.0,0.0, 64.2 
165, 0Q-02-00017 ," Architectural, Wall Frames & Component - Metal Stud - 35mm x 76mm x 3m GA 0.6mm ", Meter , 0-Architectural ,30,,,30.0,,,30.0,,,30.0,,,30.0,,,30.0,0.0,0.0, 30.0 
166, 0Q-03-00013 ," Architectural, Wall Frames & Component - Metal track - 35mm x 76mm x 3m Ga 0.6mm ", Meter , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
167, 0Q-04-0111 ," Architectural, Wall Frames & Component - Metal Furring - Double, 1mm thk., 3/4"" x 2"" ", Length_5 , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
168,0Q-05-1101," Architectural, Wall Frames & Component - Rail - Stainless Steel, U-Rail, 33mm x 3000mm ", Meter , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
169, 1C-01-11301 ," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Wood Screw, Flat head, 1 1/2"" #8 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
170,1C-01-12001," Screw - Metal Screw, 1"" ", Piece , 1-Civil  ,"46,000",,,"46,000.0",,,"46,000.0",,,"46,000.0",,,"46,000.0",,,"46,000.0",0.0,0.0," 46,000.0 "
171,1C-01-25000," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Stainless Screw, Flat head, 1 1/2"" #8 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
172,1C-01-25001," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Stainless Screw, Flat head, 1"", #8 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
173,1C-01-25002," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Stainless Screw, Flat head, 5/8"" #10 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
174,1C-01-25003," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Stainless Screw, Flat Head, 1/2"" #10 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
175,1C-01-26000," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Stainless Screw, Pan Head, 1"" #10 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
176,1C-01-6101," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Self Tapping Screw, Ordinary, #8  1"" (25mm) ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
177,1C-01-8204," Civil, Hardware & Accessories (Ceiling/Wall) - Screw - Metal, Tek Screw, 2 1/2"" ", Piece , 1-Civil  ,"29,500",,,"29,500.0",,,"29,500.0",,,"29,500.0",,,"29,500.0",,,"29,500.0",0.0,0.0," 29,500.0 "
178, 1D-01-0022 ," Civil, Hardware & Accessories - Bolt - with Nut & Washer, 3/8"" x 1"" ", Set , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
179,1D-01-0111," Civil, Hardware & Accessories - Bolt - GI, w/ Nut & Washer, 3/8"" x 1"" ", Piece , 1-Civil  ,100,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,0.0,0.0, 100.0 
180,1D-01-11201," Civil, Hardware & Accessories - Bolt, Stainless Steel, Bolts, Nut & Washer, Size: 1/2"" ", Piece , 1-Civil  ,60,,,60.0,,,60.0,,,60.0,,,60.0,,,60.0,0.0,0.0, 60.0 
181, 1D-01-16001 ," Civil, Hardware & Accessories - Bolt - Hex Bolt, 1/2 X 2 ", Set , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
182, 1D-01-17405 ," Civil, Hardware & Accessories - Bolt - GI Hex Bolt, GI Nut & Washer, 1/2"" x 1 1/2"" ", Set , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
183, 1D-01-211013 ," Civil, Hardware & Accessories - Bolt - U-Bolt, Nut & Washer, 6"" x 3/8"" ", Set , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
184,1D-01-21111," Civil, Hardware & Accessories  - Bolt - Flush Anchor. HKD, m10 x 40 ", Set , 1-Civil  ,120,,,120.0,,,120.0,,,120.0,,,120.0,,,120.0,0.0,0.0, 120.0 
185, 1D-01-21112 ," Civil, Hardware & Accessories - Bolt - U-Bolt, Nut & Washer, Stainless, 6"" x 1/2"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
186, 1D-01-22001 ," Civil, Hardware & Accessories - Bolt - Expansion Bolt, 12mmÃ˜ x 100mm ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
187,1D-01-22002," Civil, Hardware & Accessories  - Bolt - Expansion Bolt, M16 5 ", Piece , 1-Civil  ,67,,,67.0,,,67.0,,,67.0,,,67.0,,,67.0,0.0,0.0, 67.0 
188, 1D-01-23001 ," Bolt - Expansion Shield, 3/8"" ", Piece , 1-Civil  ,300,,,300.0,,,300.0,,,300.0,,,300.0,,,300.0,0.0,0.0, 300.0 
189, 1D-01-23002 ," Civil, Hardware & Accessories - Bolt - Expansion Shield, 1/2"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
190,1D-01-23011," Civil, Hardware & Accessories - Bolt - Expansion Shield, Drop in anchor, 3/8"" ", Piece , 1-Civil  ,"1,750",,,"1,750.0",,,"1,750.0",,,"1,750.0",,,"1,750.0",,,"1,750.0",0.0,0.0," 1,750.0 "
191,1D-01-24101, Bolt - Stud Anchor HSA M12 x 120/25/45 , Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
192,1D-01-26015," Civil, Hardware & Accessories  - Bolt - Anchor Rod, M20 x 300mm ", Piece , 1-Civil  ,55,,,55.0,,,55.0,,,55.0,,,55.0,,,55.0,0.0,0.0, 55.0 
193,1D-01-27011," Civil, Hardware & Accessories - Bolt - GI, , w/ Nut & Washer, 5/8"" X 3"" ", Piece , 1-Civil  ,250,,,250.0,,,250.0,,,250.0,,,250.0,,,250.0,0.0,0.0, 250.0 
194,1D-02-2004," Civil, Hardware & Accessories  - Nail - Concrete Nail, 3"" ", Box_20kg , 1-Civil  ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
195,1D-03-0001," Civil, Hardware & Accessories - Nut - 3/8"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
196,1D-03-2402," Civil, Hardware & Accessories - Nut - Galvanized Iron, Hex Nut, 5/8"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
197,1D-04-0001," Civil, Hardware & Accessories - Washer - 3/8"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
198,1D-04-0002," Washer - 5/8"" GALVANIZED ", Piece , 1-Civil  ,"1,200",,,"1,200.0",,,"1,200.0",,,"1,200.0",,,"1,200.0",,,"1,200.0",0.0,0.0," 1,200.0 "
199,1D-04-0003," Civil, Hardware & Accessories - Washer - 1/2"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
200,1D-05-1101," Civil, Hardware & Accessories  - Blind Rivet - Tubular, Stainless, 1/8"" x 1/2"" "," Box_1,000pcs ", 1-Civil  ,35,,,35.0,,,35.0,,,35.0,,,35.0,,,35.0,0.0,0.0, 35.0 
201,1D-06-10001," Civil, Hardware & Accessories  - Sealant - Fireban, 600ml ", Piece , 1-Civil  ,59,,,59.0,,,59.0,,,59.0,,,59.0,,,59.0,0.0,0.0, 59.0 
202,1D-06-1010," Civil, Hardware & Accessories  - Sealant - Silicon, Clear ", Piece , 1-Civil  ,144,,,144.0,,,144.0,,,144.0,,,144.0,,,144.0,0.0,0.0, 144.0 
203,1D-06-15010," Civil, Hardware & Accessories  - Sealant - All purpose , Clear ", Piece , 1-Civil  ,23,,,23.0,,,23.0,,,23.0,,,23.0,,,23.0,0.0,0.0, 23.0 
204,1D-06-2111," Civil, Hardware & Accessories  - Sealant - Polyurethane, One Component, White, 600mL ", Tube , 1-Civil  ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
205, 1D-06-8000 ," Civil, Hardware & Accessories - Sealant - Firestop Sealant ", Piece , 1-Civil  ,247,,,247.0,,,247.0,,,247.0,,,247.0,,,247.0,0.0,0.0, 247.0 
206,1D-07-0002, Rope Nylon - Nylon String - #100 , Length_100 , 1-Civil  ,19,,,19.0,,,19.0,,,19.0,,,19.0,,,19.0,0.0,0.0, 19.0 
207,1D-08-1002," Civil, Hardware & Accessories  - Wall Plug - Tox Plastic, 6mm ", Piece , 1-Civil  ,"2,200",,,"2,200.0",,,"2,200.0",,,"2,200.0",,,"2,200.0",,,"2,200.0",0.0,0.0," 2,200.0 "
208, 1D-10-2101 ," Civil, Hardware & Accessories - Grout - Cementious Grout, Non Shrink, 25kg ", bag_20kg , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
209,1D-18-1010," Civil, Hardware & Accessories - Nail & Cartridge - Gas Can, GC 42 ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
210,1D-18-1020," Civil, Hardware & Accessories  - Nail & Cartridge - Gas Can, GC21 ", Piece , 1-Civil  ,66,,,66.0,,,66.0,,,66.0,,,66.0,,,66.0,0.0,0.0, 66.0 
211,1D-18-2010," Nail & Cartridge - Gas Nail, X-C 20 G3 MX ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
